Symbol,meanProbe,All_mean_log2,maxVar_probe,log2_variance,same_probe
ADORA3,ILMN_1730710,5.229976456251169,ILMN_1730710,0.3672665309935608,True
ADPGK,ILMN_1793959,6.230823050998147,ILMN_1793959,0.05000903422162117,True
ADPRH,ILMN_1794512,5.261650778308924,ILMN_1794512,1.0941361866371337,True
ADPRHL1,ILMN_1760335,4.45928881223061,ILMN_1760335,0.32698238397009854,True
ADPRHL2,ILMN_1811480,6.316610840102641,ILMN_1811480,0.17331396491329512,True
ADRA1A,ILMN_1669227,5.378461205753776,ILMN_1669227,0.1455504570491595,True
ADRA1B,ILMN_1679754,5.793252193541271,ILMN_1679754,0.07873662325347634,True
ADRA1D,ILMN_1716421,4.039196261927539,ILMN_1716421,0.008748933575851606,True
ADRA2A,ILMN_1659371,4.382706048391629,ILMN_1659371,0.0966628014330654,True
ADRA2B,ILMN_1677868,5.243888711330255,ILMN_1677868,0.1419173505607571,True
ADRA2C,ILMN_1733963,5.999753242550918,ILMN_1733963,0.047688826825332514,True
ADRB1,ILMN_1804255,4.0,ILMN_1804255,0.0,True
ADRB2,ILMN_1695590,5.776984064643971,ILMN_1695590,0.8812810718121568,True
ADRB3,ILMN_1694007,4.033726460782747,ILMN_1694007,0.013649689883161814,True
ADRBK1,ILMN_1673330,4.0,ILMN_1673330,0.0,True
ADRBK2,ILMN_1668900,4.0,ILMN_1668900,0.0,True
ADRM1,ILMN_1760143,6.964765300512972,ILMN_1760143,0.1344977080265598,True
ADSL,ILMN_1790757,8.90610987601753,ILMN_1790757,0.0281405189367673,True
ADSS,ILMN_2092664,7.163496510475208,ILMN_2092664,0.08904281471360646,True
ADSSL1,ILMN_1720235,6.248374738159907,ILMN_1720235,0.3871668810233711,True
AEBP1,ILMN_1736178,5.512590765793396,ILMN_1736178,1.0541208399603004,True
AEBP2,ILMN_1803376,5.245450913087937,ILMN_1803376,0.21663189823294982,True
AES,ILMN_1712944,7.721185617723494,ILMN_2333107,0.1958571312310397,False
AFAP1,ILMN_1701998,5.00006778057468,ILMN_1701998,0.2161582782242647,True
AFAP1L1,ILMN_1694140,6.196907285894377,ILMN_1694140,0.03516133608494304,True
AFAP1L2,ILMN_1730995,6.333307971772212,ILMN_2404917,0.08608357846639167,False
AFAR3,ILMN_1702696,4.031592815550292,ILMN_1702696,0.006819473165286843,True
AFARP1,ILMN_2084562,4.279049808535023,ILMN_2084562,0.12013906192870931,True
AFF1,ILMN_2129015,5.358464102797727,ILMN_2129015,0.05892165671620804,True
AFF2,ILMN_1725889,4.075401617911101,ILMN_1725889,0.01880375887106261,True
AFF3,ILMN_1677951,4.167863049831477,ILMN_1677951,0.16773320764752533,True
AFF4,ILMN_1708502,6.665476773125496,ILMN_1708502,0.11994705758210049,True
AFG3L1,ILMN_1705447,6.171144143243696,ILMN_1705447,0.05145984639344752,True
AFG3L2,ILMN_2066124,8.076178050825272,ILMN_2066124,0.1488824581273673,True
AFM,ILMN_1777797,4.0,ILMN_1777797,0.0,True
AFMID,ILMN_2095653,7.726054802005679,ILMN_2095653,6.692240488440606,True
AFP,ILMN_1782204,4.0,ILMN_1782204,0.0,True
AFTPH,ILMN_2402766,6.909280319890584,ILMN_2342841,0.25420275936419084,False
AGA,ILMN_1802631,6.821794816938656,ILMN_1802631,0.21017944394409882,True
AGBL1,ILMN_2100055,4.0014327925390765,ILMN_2100055,2.4634733520400776e-05,True
AGBL2,ILMN_1688627,4.0,ILMN_1688627,0.0,True
AGBL3,ILMN_1672767,4.0,ILMN_1672767,0.0,True
AGBL4,ILMN_2196642,4.0,ILMN_2196642,0.0,True
AGBL5,ILMN_2308689,5.989138783754722,ILMN_2308689,0.1782078196636429,True
AGC1,ILMN_1777182,4.154510535159422,ILMN_1777182,0.07914897525130282,True
AGER,ILMN_2257015,5.676282328420029,ILMN_1729777,0.10368416497708254,False
AGGF1,ILMN_2064917,5.9008794664450015,ILMN_1776153,0.14045834060372397,False
AGK,ILMN_1772645,5.679654276554315,ILMN_1772645,0.23785852492776194,True
AGL,ILMN_2371825,7.441716593100378,ILMN_2371825,0.18606050290879958,True
AGMAT,ILMN_1707169,4.068867769686298,ILMN_1707169,0.05691323641877868,True
AGPAT1,ILMN_1679520,6.774667098582117,ILMN_1679520,0.641607125875921,True
AGPAT2,ILMN_1732176,6.38983193662328,ILMN_2377430,0.18303095778642933,False
AGPAT3,ILMN_1654010,4.7886940444793105,ILMN_1661373,0.1926288262186316,False
AGPAT4,ILMN_1730504,4.375340532379644,ILMN_1730504,0.146224425602513,True
AGPAT5,ILMN_1662049,5.219168114171989,ILMN_1662049,0.20629883978242824,True
AGPAT6,ILMN_1740752,4.115915003406959,ILMN_1740752,0.025609423364779168,True
AGPAT7,ILMN_1674759,4.17193979350882,ILMN_1674759,0.09504151068328341,True
AGPAT9,ILMN_1794875,4.865029442232371,ILMN_1794875,0.32029885116379625,True
AGPS,ILMN_1698209,5.493864754583546,ILMN_1698209,0.13483325178582908,True
AGR2,ILMN_1814151,5.407612183932001,ILMN_1814151,0.504472960126937,True
AGR3,ILMN_1728787,4.443476340487473,ILMN_1728787,0.1501160971497929,True
AGRN,ILMN_1770454,4.66419115397963,ILMN_1770454,0.10679747012762829,True
AGRP,ILMN_1714253,4.03116463541833,ILMN_1714253,0.005375943744450976,True
AGT,ILMN_1813530,4.0,ILMN_1813530,0.0,True
AGTPBP1,ILMN_1718071,6.047248916864474,ILMN_1718071,0.2204616401942766,True
AGTR1,ILMN_2341343,4.083226726333679,ILMN_2341343,0.03894690870822665,True
AGTR2,ILMN_1775634,5.108306016774406,ILMN_1775634,0.3831706812028663,True
AGTRAP,ILMN_1802458,5.0775149344203205,ILMN_1802458,0.35499617908078296,True
AGTRL1,ILMN_1700183,5.288408570533081,ILMN_1700183,0.8690633091547647,True
AGXT,ILMN_1709796,5.823909148654014,ILMN_1709796,0.04407701209551835,True
AGXT2,ILMN_1783963,4.0,ILMN_1783963,0.0,True
AGXT2L1,ILMN_1757807,4.412390723151543,ILMN_1757807,0.11374395563783106,True
AGXT2L2,ILMN_1673529,5.0436812793813095,ILMN_1673529,0.1137127668719856,True
AHCTF1,ILMN_1809139,5.9350036007230935,ILMN_1809139,0.10619653224144693,True
AHCY,ILMN_1657862,8.350773963485196,ILMN_1657862,0.05014612762312385,True
AHCYL1,ILMN_1770412,8.430535384949142,ILMN_1770412,0.05795211148606094,True
AHCYL2,ILMN_1712786,5.562788183339859,ILMN_1712786,0.16129886215897957,True
AHDC1,ILMN_1680111,4.487306497712151,ILMN_1680111,0.1341235087856158,True
AHI1,ILMN_1791006,4.716895570245916,ILMN_1791006,0.35534250795515854,True
AHNAK,ILMN_1714567,9.577533187203334,ILMN_1792495,0.5994969758261012,False
AHR,ILMN_1812640,10.757914366544888,ILMN_1812640,0.43792280143987095,True
AHRR,ILMN_1782679,4.0,ILMN_1782679,0.0,True
AHSA1,ILMN_1703617,7.790464796559565,ILMN_1703617,0.16655529459019827,True
AHSA2,ILMN_1798308,5.729712761088489,ILMN_1798308,0.18345513453165904,True
AHSG,ILMN_1730625,4.0164995158549885,ILMN_1730625,0.0029944129147462654,True
AICDA,ILMN_2164164,4.646588680047888,ILMN_2164164,0.36852280327167186,True
AIF1,ILMN_1792473,6.9825310470752395,ILMN_1703538,0.5024159760756968,False
AIFM1,ILMN_2313821,8.259035397285121,ILMN_1717357,0.09275245804092705,False
AIFM2,ILMN_1712639,5.625397922402817,ILMN_1712639,0.06582404061360722,True
AIFM3,ILMN_1704173,4.397544562631672,ILMN_1704173,0.1721523746216449,True
AIG1,ILMN_1797974,6.356384310786508,ILMN_1797974,0.06078543275314288,True
AIM1,ILMN_1688625,6.512221753908451,ILMN_1688625,0.11259930278378184,True
AIM1L,ILMN_1669557,5.721563664660252,ILMN_1669557,0.680096657176368,True
AIM2,ILMN_2214232,4.651174002377362,ILMN_2214232,0.10077041343636216,True
AIP,ILMN_2103841,6.097644794911634,ILMN_2103841,0.1576218247853588,True
AIPL1,ILMN_2415292,5.981034963093245,ILMN_2368268,0.08688569985615506,False
AIRE,ILMN_2261519,12.006610211417676,ILMN_2261519,0.37589240614863856,True
AJAP1,ILMN_2312764,5.742529598041685,ILMN_2312764,0.04677210861666099,True
AK1,ILMN_1779965,6.186326813363848,ILMN_1779965,0.16802413336979025,True
AK2,ILMN_1716053,8.757723496566921,ILMN_1655645,0.1591957706651663,False
AK3,ILMN_1778173,10.022081419471007,ILMN_1778173,0.0628544916052913,True
AK3L1,ILMN_2338038,6.350319811758289,ILMN_1764090,0.21818288556650767,False
AK5,ILMN_1656593,4.187133346147398,ILMN_1656593,0.06661106254425306,True
AK7,ILMN_1684305,4.0,ILMN_1684305,0.0,True
AKAP1,ILMN_1712530,5.941017115578715,ILMN_1662598,0.1808534920847039,False
AKAP10,ILMN_1718808,4.256043575324913,ILMN_1718808,0.06521396180498072,True
AKAP11,ILMN_1693220,6.026673202493663,ILMN_2293758,0.11815527024001188,False
AKAP12,ILMN_2308950,5.091571388148433,ILMN_2308950,0.523165139159565,True
AKAP13,ILMN_2396956,6.883903895052937,ILMN_2396956,0.1742470270909152,True
AKAP14,ILMN_1802537,4.063197976038651,ILMN_1802537,0.04630982517715805,True
AKAP2,ILMN_1691959,5.560061599072419,ILMN_1737754,0.0524871942566374,False
AKAP3,ILMN_1808905,5.429112824475171,ILMN_1808905,0.2664560330534427,True
AKAP4,ILMN_2253207,5.52828693763184,ILMN_1734794,0.12005245274153366,False
AKAP5,ILMN_1690818,4.0,ILMN_1690818,0.0,True
AKAP6,ILMN_1770758,4.0,ILMN_1770758,0.0,True
AKAP7,ILMN_1733690,5.435669321885236,ILMN_1733690,0.28944262713049357,True
AKAP8,ILMN_1741572,5.440472477032515,ILMN_1741572,0.2889750787931601,True
AKAP8L,ILMN_1768962,5.112450870058619,ILMN_1768962,0.30496264065488404,True
AKAP9,ILMN_2396691,4.027737551744785,ILMN_2396691,0.009232461321535861,True
AKNA,ILMN_1770673,4.428834023971991,ILMN_1770673,0.23416377069089958,True
AKR1A1,ILMN_1728047,9.048122603855091,ILMN_1728047,0.11875903193117869,True
AKR1B1,ILMN_1701731,7.353367325060304,ILMN_1701731,0.35701685413083156,True
AKR1B10,ILMN_1672148,5.66551453196991,ILMN_1672148,1.5344552357000678,True
AKR1C1,ILMN_1662507,4.01133457456409,ILMN_1662507,0.0015416709665872247,True
AKR1C2,ILMN_2412336,9.729085107993878,ILMN_2412336,1.2297135464616729,True
AKR1C3,ILMN_1713124,7.9091475987275786,ILMN_1713124,0.24231724271964616,True
AKR1C4,ILMN_1687757,8.469456062438566,ILMN_1687757,0.9522247192894263,True
AKR1CL1,ILMN_1685803,5.911029022111487,ILMN_1685803,0.07260874627409891,True
AKR1CL2,ILMN_1694985,4.0980805789845975,ILMN_1694985,0.03573635948579328,True
AKR1D1,ILMN_2157277,12.588871142717718,ILMN_2157277,0.3197534388779158,True
AKR7A2,ILMN_1677043,10.616247575762007,ILMN_1677043,0.20427370169354103,True
AKR7A3,ILMN_2145396,7.579963598016304,ILMN_2145396,0.42235338934697797,True
AKT1,ILMN_2388507,7.8193051810455945,ILMN_1748661,0.2662271223353497,False
AKT1S1,ILMN_1726906,4.002973017206507,ILMN_1726906,0.00010606597572221913,True
AKT2,ILMN_1743347,4.010760979609965,ILMN_1743347,0.001005971323705652,True
AKT3,ILMN_1757130,4.261945982443338,ILMN_1757130,0.10438518046692397,True
AKTIP,ILMN_2377240,8.23648319713586,ILMN_2377240,0.1927008578095869,True
ALAD,ILMN_1747577,6.5162065528261195,ILMN_1747577,0.3824815491233711,True
ALAS1,ILMN_2385647,6.717622462165659,ILMN_1700047,0.863006511796364,False
ALAS2,ILMN_2271875,5.175991772273947,ILMN_2271875,0.11784391758751896,True
ALB,ILMN_1682763,4.478996845883032,ILMN_1682763,0.11652681917733777,True
ALCAM,ILMN_1670870,6.70257220615306,ILMN_1670870,0.34128241386831754,True
ALDH16A1,ILMN_2051381,4.462026619312437,ILMN_2051381,0.09791820755459896,True
ALDH18A1,ILMN_2302716,6.039721310835263,ILMN_2302716,0.4554992242910103,True
ALDH1A1,ILMN_1709348,8.700531686074413,ILMN_1709348,0.5559320545613171,True
ALDH1A2,ILMN_1748538,5.221331642751067,ILMN_2383707,0.2111456733657933,False
ALDH1A3,ILMN_2139970,8.729713406232289,ILMN_1807439,1.8162466916776752,False
ALDH1B1,ILMN_1675398,4.6235710874356,ILMN_1675398,0.2765313644683149,True
ALDH1L1,ILMN_1802167,7.505664637093313,ILMN_1802167,0.24984116915016444,True
ALDH1L2,ILMN_1736539,4.19991917449881,ILMN_1736539,0.1390523913309539,True
ALDH2,ILMN_1793859,9.92192046690134,ILMN_1793859,0.5332425119064228,True
ALDH3A1,ILMN_1702503,8.669800607963555,ILMN_1702503,2.2065933198220873,True
ALDH3A2,ILMN_1794825,9.929220189960466,ILMN_1667564,0.6123319230413355,False
ALDH3B1,ILMN_1728662,4.137192360888227,ILMN_1728662,0.08148768517469944,True
ALDH3B2,ILMN_1763666,9.303221292989855,ILMN_1763666,1.3031259436964584,True
ALDH4A1,ILMN_1656368,5.937190131395164,ILMN_1656368,0.35118403734201736,True
ALDH5A1,ILMN_2372398,6.523321375300755,ILMN_2372403,0.14977037522831477,False
ALDH6A1,ILMN_1785284,5.624162092148609,ILMN_2096985,0.1329863448612513,False
ALDH7A1,ILMN_1763461,8.170728077510933,ILMN_1687508,0.09209838117198205,False
ALDH8A1,ILMN_2365176,4.929662438925616,ILMN_2365176,0.14495051736423015,True
ALDH9A1,ILMN_1761804,10.998931652543469,ILMN_1761804,0.0519147938725362,True
ALDOA,ILMN_1736700,10.204689537678945,ILMN_1741148,0.08863991772279563,False
ALDOB,ILMN_1747716,5.830681232374703,ILMN_1747716,0.05947367244342414,True
ALDOC,ILMN_1755974,9.883637789371233,ILMN_1755974,0.8562951048772305,True
ALG1,ILMN_1718093,4.481451295879756,ILMN_1718093,0.1551963222894617,True
ALG10B,ILMN_1666325,4.031839891503063,ILMN_1666325,0.00695570099466326,True
ALG11,ILMN_1660856,5.6823793232648026,ILMN_1660856,0.06388953871722444,True
ALG12,ILMN_1743995,6.04133951519865,ILMN_1743995,0.024265162650330133,True
ALG13,ILMN_1761456,6.856028805912738,ILMN_2147503,0.11829269960481677,False
ALG14,ILMN_1743635,5.993828765176685,ILMN_2191822,0.15414957547034983,False
ALG2,ILMN_1722688,4.7788857366693005,ILMN_1722688,0.10437201204539298,True
ALG3,ILMN_1711886,6.093132130673196,ILMN_1711886,0.03986986532801307,True
ALG5,ILMN_1664449,8.315171664831785,ILMN_1664449,0.08741614839831734,True
ALG6,ILMN_1771411,6.269707474545513,ILMN_1771411,0.10987096660480025,True
ALG8,ILMN_1685413,8.052321182730912,ILMN_2365686,0.07395504930290839,False
ALG9,ILMN_1732809,6.567416382670032,ILMN_1732809,0.10263304021904833,True
ALK,ILMN_1753135,5.390773205238876,ILMN_1753135,0.1181159308437724,True
ALKBH1,ILMN_1758038,5.163161136234061,ILMN_2375973,0.1731303097310057,False
ALKBH2,ILMN_1690252,6.285848217533409,ILMN_1690252,0.08753768266836336,True
ALKBH3,ILMN_2134062,6.683585341468609,ILMN_2134062,0.06713090513883078,True
ALKBH4,ILMN_1805673,4.658345888858339,ILMN_1805673,0.17916356379805426,True
ALKBH5,ILMN_1657283,9.548215510282922,ILMN_1657283,0.088802511608591,True
ALKBH6,ILMN_1808792,5.830818248577581,ILMN_1808792,0.23695152280680737,True
ALKBH7,ILMN_1761764,6.845668643139634,ILMN_1761764,0.026203671227136162,True
ALKBH8,ILMN_1779190,4.079633852641516,ILMN_1779190,0.03483551844096858,True
ALLC,ILMN_1681046,5.700366158875784,ILMN_1784583,0.14845202716894532,False
ALMS1,ILMN_1709474,6.0997678997637585,ILMN_1709474,0.0634290527494286,True
ALOX12,ILMN_1713731,4.396091186017591,ILMN_1713731,0.16761013441527048,True
ALOX12B,ILMN_1692332,4.373826840329954,ILMN_1692332,0.1618428653688818,True
ALOX12P2,ILMN_1735987,4.5273230725546245,ILMN_1735987,0.07119861035986531,True
ALOX15,ILMN_1729320,5.717316528885432,ILMN_1729320,0.09940712521812065,True
ALOX15B,ILMN_2393149,5.500497796798918,ILMN_2393149,0.15010019222380255,True
ALOX5,ILMN_1680996,7.043006991616748,ILMN_1680996,0.5801599371211874,True
ALOX5AP,ILMN_1797875,7.032675627660707,ILMN_1797875,0.6697253896807506,True
ALOXE3,ILMN_1678255,6.20372354472414,ILMN_1678255,0.06739448855098396,True
ALPI,ILMN_1752669,4.231173999235436,ILMN_1752669,0.26257826813211343,True
ALPK1,ILMN_2078697,5.019554565835952,ILMN_2078697,0.262997917535244,True
ALPK2,ILMN_1811238,6.878410447662812,ILMN_1811238,1.4848841531013002,True
ALPK3,ILMN_1734630,4.0,ILMN_1734630,0.0,True
ALPL,ILMN_1701603,7.985307127411356,ILMN_1701603,1.0949048034707165,True
ALPP,ILMN_1693789,8.578528769138341,ILMN_1693789,2.2229267314902885,True
ALPPL2,ILMN_1801851,4.269615720842598,ILMN_1801851,0.08490383929729396,True
ALS2,ILMN_1750256,6.137418849392104,ILMN_1750256,0.1522080433228275,True
ALS2CL,ILMN_1702322,4.427984226187444,ILMN_1702322,0.28424982869929594,True
ALS2CR11,ILMN_1792449,4.005814505005011,ILMN_1792449,0.0004027354346682462,True
ALS2CR12,ILMN_1765674,4.0,ILMN_1765674,0.0,True
ALS2CR13,ILMN_1739942,6.8396030427739145,ILMN_1739942,0.08798845926190031,True
ALS2CR14,ILMN_1787314,7.1725479564809005,ILMN_1787314,0.14170069792224368,True
ALS2CR16,ILMN_1663897,4.009061496653782,ILMN_1663897,0.000985328659278015,True
ALS2CR2,ILMN_1701386,5.073634501070773,ILMN_1701386,0.24045762339272028,True
ALS2CR4,ILMN_1800958,6.846681887276793,ILMN_1800958,0.21563728764301243,True
ALS2CR8,ILMN_1760889,4.001215620386624,ILMN_1760889,1.7732795092503093e-05,True
ALX3,ILMN_1729325,5.254432756120121,ILMN_1729325,0.16454236614141535,True
ALX4,ILMN_1803384,4.0,ILMN_1803384,0.0,True
AMAC1,ILMN_1797432,4.373618745653813,ILMN_1797432,0.07514082657301671,True
AMAC1L1,ILMN_1794728,4.142120574108668,ILMN_1794728,0.06053511308836042,True
AMAC1L2,ILMN_1715988,5.154571740546208,ILMN_1713315,0.156247602677223,False
AMACR,ILMN_1759670,6.129395817214456,ILMN_1759670,0.6076950773180341,True
AMBN,ILMN_1697611,4.224482926308825,ILMN_1697611,0.17543041082133148,True
AMBP,ILMN_1695446,4.632250993323106,ILMN_1695446,0.07294925079275677,True
AMBRA1,ILMN_1662681,4.736759332088953,ILMN_1662681,0.11827093332697204,True
AMD1,ILMN_1788462,7.891145486558447,ILMN_1667994,0.11097414261966768,False
AMDHD1,ILMN_1788239,5.709365549727497,ILMN_1788239,0.3653784467017467,True
AMDHD2,ILMN_1695759,4.384275645567163,ILMN_1695759,0.22851844304629357,True
AMELX,ILMN_2397406,4.0,ILMN_2397406,0.0,True
AMELY,ILMN_1727258,5.5867051191928905,ILMN_1727258,0.06589702920852396,True
AMFR,ILMN_1723116,7.057773117060594,ILMN_1666258,0.13463541292107398,False
AMH,ILMN_1660995,4.0,ILMN_1660995,0.0,True
AMHR2,ILMN_1736412,4.4640974424681765,ILMN_1736412,0.26702527047864827,True
AMICA1,ILMN_1778723,5.40277483292542,ILMN_1778723,0.3612313979435951,True
AMIGO1,ILMN_1765460,4.447108715466634,ILMN_1765460,0.17823554138881187,True
AMIGO2,ILMN_1725896,4.773029183255647,ILMN_1725896,0.11632821865721765,True
AMIGO3,ILMN_1738233,4.05968569753635,ILMN_1738233,0.02515517139184908,True
AMMECR1,ILMN_1779374,5.223668729349523,ILMN_1779374,0.1962402251720422,True
AMMECR1L,ILMN_1727023,6.319563805141775,ILMN_1727023,0.06282896469288014,True
AMN,ILMN_1683901,4.041323531283646,ILMN_1683901,0.007913285093304122,True
AMN1,ILMN_1750880,4.451247906034383,ILMN_1750880,0.1459934483386835,True
AMOT,ILMN_1792409,6.717464683199874,ILMN_1792409,0.06240919322035707,True
AMOTL1,ILMN_1748141,4.517017397732943,ILMN_1748141,0.15518723789609556,True
AMOTL2,ILMN_1778788,4.266519099430809,ILMN_1778788,0.11696590002255035,True
AMPD1,ILMN_1759312,5.537957110118058,ILMN_1759312,1.5398395983353603,True
AMPD2,ILMN_1786899,4.275528933824387,ILMN_1786899,0.8269648247831637,True
AMPD3,ILMN_1774447,4.357028192451342,ILMN_1774447,0.15869906334261286,True
AMPH,ILMN_1685834,6.114538343534424,ILMN_1685834,0.06290861998267472,True
AMT,ILMN_1665331,5.4513003638901,ILMN_1665331,0.08499839210425254,True
AMTN,ILMN_1713927,4.3776207539969265,ILMN_1713927,0.16966142042314705,True
AMY1A,ILMN_2294762,6.86037457047499,ILMN_2294762,0.25798123296816666,True
AMY1B,ILMN_2094261,5.337853324409918,ILMN_2094261,1.9525085157362512,True
AMY1C,ILMN_1663313,11.435988898895108,ILMN_1663313,0.05742251711330804,True
AMY2A,ILMN_1801303,6.551928764365691,ILMN_1801303,1.5744210070567446,True
AMY2B,ILMN_2073157,5.1936416581232905,ILMN_2073157,0.29329465048064046,True
AMZ1,ILMN_1785742,4.178410230639145,ILMN_1785742,0.1631161955039399,True
AMZ2,ILMN_1801606,9.084943497067815,ILMN_2309549,0.08969154769826054,False
ANAPC1,ILMN_1804812,6.233169086656899,ILMN_1659553,0.2177009524584758,False
ANAPC10,ILMN_1770378,6.552948914406834,ILMN_1770378,0.05451014866507758,True
ANAPC11,ILMN_1722102,7.752878206867212,ILMN_1722102,0.054838560255999876,True
ANAPC13,ILMN_1793894,9.209474784180127,ILMN_1793894,0.06395723037877558,True
ANAPC2,ILMN_1813243,4.043922826863919,ILMN_1813243,0.010015964064126897,True
ANAPC4,ILMN_1802973,6.8879260380230765,ILMN_1802973,0.030675982103848795,True
ANAPC5,ILMN_1723177,8.62633476404332,ILMN_1723177,0.03970997018653001,True
ANAPC7,ILMN_2199284,4.841628670930911,ILMN_2199284,0.13177996461549027,True
ANG,ILMN_1760727,7.132758479613107,ILMN_1760727,1.1959876552872015,True
ANGEL1,ILMN_1665871,4.216064192434623,ILMN_1665871,0.07978413699981299,True
ANGEL2,ILMN_1736340,7.0813133304951545,ILMN_1736340,0.05197956993413502,True
ANGPT1,ILMN_2086890,6.821831728322763,ILMN_1677723,0.5118170126860093,False
ANGPT2,ILMN_1774207,4.594299588618151,ILMN_1774207,0.18538274113342845,True
ANGPT4,ILMN_1758443,4.15602209666401,ILMN_1758443,0.08446641340698334,True
ANGPTL1,ILMN_1669773,4.1595787864672324,ILMN_1669773,0.11276628980663485,True
ANGPTL2,ILMN_1772612,7.629823926343322,ILMN_1772612,0.30948459151333013,True
ANGPTL3,ILMN_1695193,4.181173996069951,ILMN_1695193,0.05792697597040588,True
ANGPTL4,ILMN_1707727,6.565524794932097,ILMN_1707727,0.3781951784391521,True
ANGPTL5,ILMN_2166696,4.930629498645271,ILMN_2166696,1.0567464706668728,True
ANGPTL6,ILMN_1725518,4.0,ILMN_1725518,0.0,True
ANGPTL7,ILMN_1813361,5.350224845261836,ILMN_1813361,0.42942344038835306,True
ANK1,ILMN_2317186,5.588814374009097,ILMN_1684694,0.05476855310756681,False
ANK2,ILMN_1776363,4.57631454479695,ILMN_1776363,0.28016419244920426,True
ANK3,ILMN_2390609,6.824845115302518,ILMN_2390609,0.21938294580106515,True
ANKAR,ILMN_2112834,4.027460939793775,ILMN_2112829,0.0057187290479022105,False
ANKDD1A,ILMN_1813139,7.907872242265238,ILMN_1813139,0.15294852127562825,True
ANKFN1,ILMN_1811239,4.0,ILMN_1811239,0.0,True
ANKFY1,ILMN_1794470,6.420062385298168,ILMN_1801464,0.11583883481118583,False
ANKH,ILMN_1692080,4.026350352877776,ILMN_1692080,0.004238932774082598,True
ANKHD1,ILMN_1765091,5.942341402335673,ILMN_2341382,0.05861340301786317,False
ANKHD1-EIF4EBP3,ILMN_1766560,4.315008287788228,ILMN_1766560,0.17873594085807135,True
ANKK1,ILMN_1797873,4.034608620732979,ILMN_1797873,0.010389197866512247,True
